timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1701129479,393953724.806868325724597809518,577550483.8928561666365912619452747,577550483.8928561666365912619452747
1701199139,386973574.0426346235415007676587968,566756307.9369672985559644313499325,566756307.9369672985559644313499325
1701261227,405140524.9674579267706768366391063,589810102.7667998151522905205910491,589810102.7667998151522905205910491
1701365735,399137429.279649933780453226159358,581541365.7181532428752137892990415,581541365.7181532428752137892990415
1701437195,431367732.486472346976801711107232,622088041.7742200639638752707911869,622088041.7742200639638752707911869
1701534047,429950724.3727137623003631551820141,618281805.1929726945604474596486175,618281805.1929726945604474596486175
1701625199,445358327.7372305544535984778752,642311601.2846144201473412002514129,642311601.2846144201473412002514129
1701699035,460890579.465270616316214470131,662761162.3772078949800739296466839,662761162.3772078949800739296466839
1701779111,467801128.3771981900885850102284,670247710.9024951660949340719973542,670247710.9024951660949340719973542
1701891023,474473192.2281355451124368904959505,682893139.4948340089050583037112986,682893139.4948340089050583037112986
1701946271,470911863.9091493479976794950654,676360068.2533385328958118357064146,676360068.2533385328958118357064146
1702072391,491224335.5384642636524469128431,705214624.3316809589441227805247741,705214624.3316809589441227805247741
1702121675,505412967.4177263976185175339378,720737485.7238816427105211458844078,720737485.7238816427105211458844078
1702221587,504817888.4310616339924534872158464,719411745.9943458815895024957120034,719411745.9943458815895024957120034
1702336763,481874133.1458002718256615980288,687294432.7428081314183561782383716,687294432.7428081314183561782383716
1702400663,495554842.6645892791836261668481816,701078208.9704830778036382906762176,701078208.9704830778036382906762176
1702489079,478841980.44909456044773945771008,673961688.0845841513145294898458694,673961688.0845841513145294898458694
1702562339,502981038.950123070718603546122,713066066.8242381645424568243161493,713066066.8242381645424568243161493
1702642115,517499303.604092521148628239,729844008.6784906905994586471211674,729844008.6784906905994586471211674
1702762655,506573929.42875221645011961407924,714199535.5085536127674438046323388,714199535.5085536127674438046323388
1702853507,501179148.5355535310551190531996002,707468589.5072120912349499197041021,707468589.5072120912349499197041021
1702919063,489500478.767309420176219951012692,690088647.6331261632067605375984854,690088647.6331261632067605375984854
1703019143,516919808.109109376705487240415986,725469935.7515415748613483923697572,725469935.7515415748613483923697572
1703105027,506408316.1219270204284995948760413,707506496.2107423245629248383499892,707506496.2107423245629248383499892
1703201459,509943399.46248221691021845653,715942544.8329948058725783253177484,715942544.8329948058725783253177484
1703277311,520173933.8690945853560214605304365,730074001.9505845373650960842230793,730074001.9505845373650960842230793
1703369879,539647916.6144374855660829337328,757075446.6038018874910595075710002,757075446.6038018874910595075710002
1703450783,537485518.15087928084945226813504,753784036.8347231518671769146210393,753784036.8347231518671769146210393
1703491547,524542637.5157012098655714269874545,735620320.6647507917654947341449829,735620320.6647507917654947341449829
1703632931,517559411.1897236070840503824475,725706944.9152702086946581192459253,725706944.9152702086946581192459253
1703707847,552017292.6989650587683024164620659,771312086.8764591732306752567260921,771312086.8764591732306752567260921
1703786507,571156004.5177399476365873070383342,798451054.813185365645218630612656,798451054.813185365645218630612656
1703843363,544581508.5790893958415368199713981,761078803.9206604894126251443140871,761078803.9206604894126251443140871
1703974439,535059330.1530476524456836414409584,753158973.8500422013515326715739943,753158973.8500422013515326715739943
1704056615,539989988.014570812063777214904,754505763.008653176537019715712161,754505763.008653176537019715712161
1704125255,539838910.95525915585120603576,752881372.7276713137617408740468023,752881372.7276713137617408740468023
1704206159,564328289.93573703021208407014535,788407136.2147137795509444495881045,788407136.2147137795509444495881045
1704284639,521890002.0027210192321051131078974,757228077.0765151771469842067669995,757228077.0765151771469842067669995
