timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1664580839,271211134.0239793881754218684892844,544070647.6851059981858441150051486,544070647.6851059981858441150051486
1664668307,263664019.1990082074032412609188824,535159424.7439513943701124779306105,535159424.7439513943701124779306105
1664755079,265270899.4619731536032236402082677,536876768.8650292199486963282945974,536876768.8650292199486963282945974
1664841491,262778004.9433916754025825825107301,540578116.5573403623334164220548092,540578116.5573403623334164220548092
1664927819,263465917.938991731466650037909518,546085578.436034528933032442351378,546085578.436034528933032442351378
1665012383,261991177.3439880770517734193043315,545188656.5943662393102226121954646,545188656.5943662393102226121954646
1665099587,262929041.6439726174505528234740722,545995747.7896178817560204650426012,545995747.7896178817560204650426012
1665185675,259897640.3698116710706765912105267,539875002.6130729065916978964667071,539875002.6130729065916978964667071
1665270611,259951375.5881847680030627453656324,538786181.6222952362258884991165977,538786181.6222952362258884991165977
1665359171,247328468.162709573783004124262001,529143163.2194844731872584490715779,529143163.2194844731872584490715779
1665445667,259153004.9874761748371740159900773,538836327.708557736959053363881314,538836327.708557736959053363881314
1665530663,257711132.5708605211493576595061512,536383975.0872402854220271432197701,536383975.0872402854220271432197701
1665616547,245338002.5860645685587449827752703,524896522.7460885666449275397254298,524896522.7460885666449275397254298
1665704951,246880399.7835505282779633537025358,526173416.7426576042889530122250173,526173416.7426576042889530122250173
1665783383,247061477.6445788095196988787473943,525490695.549426315234817825010679,525490695.549426315234817825010679
1665877295,244364923.4609593919478601288021804,521963996.9753185064220399512148695,521963996.9753185064220399512148695
1665954227,247444993.8108285270278793054695433,527592184.3181917867380055149424871,527592184.3181917867380055149424871
1666049603,251631029.1518979707480422020036431,536001860.9309390887434883470589538,536001860.9309390887434883470589538
1666136303,277386849.3920680820489336214702787,581725193.3407827444686862431759874,581725193.3407827444686862431759874
1666223903,278788809.2657123427201594978356285,581500592.7509450444630637856190851,581500592.7509450444630637856190851
1666309859,280244053.8466583787529020073596826,583431804.476176751779684675647985,583431804.476176751779684675647985
1666394531,285162732.0397059710771450639141954,595984981.1996545191192904849233653,595984981.1996545191192904849233653
1666482983,283539666.6274151455360874172381705,594571776.5904499187454866152364781,594571776.5904499187454866152364781
1666565963,288473691.8609501842684653755806312,604254337.2732619898852872409976392,604254337.2732619898852872409976392
1666655279,257064388.6252992632579088369132134,554449361.438692769349218465320742,554449361.438692769349218465320742
1666740719,286308944.909986005949887836628414,583706520.5043695157731927775449139,583706520.5043695157731927775449139
1666828091,294026906.066046368290367903204019,597857763.3745878857958458780284962,597857763.3745878857958458780284962
1666913651,299444251.4269855985831049434271654,596820464.7014203409096956354569943,596820464.7014203409096956354569943
1667000243,316507566.0039655726334995241173768,623750590.8084087145913207014001262,623750590.8084087145913207014001262
1667086667,316948393.0484565297442178428036685,626725687.0796589826794466379245234,626725687.0796589826794466379245234
1667173655,313489002.9506886022646677993976666,616552667.1980680657680733541891946,616552667.1980680657680733541891946
1667260007,313367356.2867184585026722448753285,615731150.5461139154249427876780365,615731150.5461139154249427876780365
1667347103,314679270.7404174334085688171184997,622368433.563536907221236534445188,622368433.563536907221236534445188
1667431895,324324106.6471467753916621159357054,628501847.4193616627467328562231934,628501847.4193616627467328562231934
1667519567,339666632.5355338385426460684215273,652850429.8805089037918422150588291,652850429.8805089037918422150588291
1667605355,354777250.1335296354438802846362865,678365123.7788884769179170269566561,678365123.7788884769179170269566561
1667690519,347958944.8313994501595307948313364,684000009.1364976331838093744400909,684000009.1364976331838093744400909
1667779187,348251919.6418011467000878536804429,648286143.2709404487713262211745564,648286143.2709404487713262211745564
1667865563,304050311.9835760219278744357290096,530597590.5846732776042346245525176,530597590.5846732776042346245525176
1667951807,219900781.9999600166340270274866784,414154031.0593226373711197072695799,414154031.0593226373711197072695799
1668037727,177836206.440905948434331736829134,314014646.0068155661320431917098385,314014646.0068155661320431917098385
1668123539,211231040.5765417784746578056765476,390588653.629159871104294407309611,390588653.629159871104294407309611
1668211091,206911872.421577749181975779998241,381071850.9127276783749455933236359,381071850.9127276783749455933236359
1668297575,193030587.7610541220409716435467268,337290163.8251171264948632536843074,337290163.8251171264948632536843074
1668383999,186161083.8585466663403755454625273,325635017.5858661956000168638032283,325635017.5858661956000168638032283
1668469055,177801893.7197809403033492125797178,306933340.9180331078939048267753824,306933340.9180331078939048267753824
1668556139,178390662.9589040851246678397788055,306848110.763289138424636711871812,306848110.763289138424636711871812
1668642023,170844034.565377263665677317273356,291609762.4799876726917560202741596,291609762.4799876726917560202741596
1668728759,181991114.7442828514748472640276789,306570045.931376241207845364740435,306570045.931376241207845364740435
1668815579,185931818.3056260952995884257234749,318554370.3242359349266305189418578,318554370.3242359349266305189418578
1668901835,186874050.8898278258091913418929403,318671720.2724011814852324019121203,318671720.2724011814852324019121203
1668988103,183940519.6250684318479511200548288,312270116.3468199480685797909537688,312270116.3468199480685797909537688
1669074167,181667141.1629107787566813009027666,307394618.0239715354530368266554727,307394618.0239715354530368266554727
1669161407,177914298.554306449339257955672064,300394334.539149644444802106398515,300394334.539149644444802106398515
1669246079,191337758.699239062134674936976638,322594736.9120928802112507749466559,322594736.9120928802112507749466559
1669334267,202640649.5603539689722230723382568,333968176.7435802106374749388139384,333968176.7435802106374749388139384
1669419491,219720190.8028416110268689015956898,377959413.0333070329936910238401088,377959413.0333070329936910238401088
1669506779,220268769.9371047205226740673676857,376038273.1132484117361363342050961,376038273.1132484117361363342050961
1669592279,223696589.7253616297020625796417403,380708838.5210821966010993965209902,380708838.5210821966010993965209902
1669679915,226140955.148577303033089381621259,375047584.4396612453134821456161591,375047584.4396612453134821456161591
1669765895,237492367.6562118347138792389393881,393405854.7365971024295124319985698,393405854.7365971024295124319985698
1669852703,245185125.8330712481024191331105588,413417565.6307872728849315006771135,413417565.6307872728849315006771135
1669938707,260561675.5213354464284952939094147,435865344.4665978768503702288086942,435865344.4665978768503702288086942
1670025599,266374744.2799846729048782629214267,442271545.6237606334456314324886359,442271545.6237606334456314324886359
1670109695,270521490.4171334850610536325796153,445430980.8037485038349973140247744,445430980.8037485038349973140247744
1670196479,276913637.0694957081711057193846981,454243264.7553241276791929077338501,454243264.7553241276791929077338501
1670282327,273369581.388339205698694671465336,447144717.595341909974546629407693,447144717.595341909974546629407693
1670366771,270510707.3362233469747988558746247,442996645.2448090597976609606509207,442996645.2448090597976609606509207
1670457479,239877083.6208617410145933959301157,434925086.6139307520043874356103528,434925086.6139307520043874356103528
1670543747,233929352.957955571438102591910878,433884553.0788693248300836825528093,433884553.0788693248300836825528093
1670630087,190458562.4603719618422006072677376,385966045.727764479057344865449591,385966045.727764479057344865449591
1670716499,190897691.6134075188863602525990591,380288842.9202696556324592314242989,380288842.9202696556324592314242989
1670803199,194562073.0088094251054379978401045,383176112.4709219732410273940991717,383176112.4709219732410273940991717
1670889083,169111760.8073595169413772984075885,358526861.6632966665953081248157617,358526861.6632966665953081248157617
1670975759,169557533.4399786509916504379538128,351021367.2936989714894293002595791,351021367.2936989714894293002595791
1671061523,169904565.9323559172133785063097277,346595771.8250079863690143960744559,346595771.8250079863690143960744559
1671148427,165390337.245705529312975045724285,338780722.4944156085377507844790646,338780722.4944156085377507844790646
1671235031,160086818.0748026578291879819858727,322449582.9703840594735585546852448,322449582.9703840594735585546852448
1671320243,158475887.3640051756800256998661882,324438419.7132830523224012386874259,324438419.7132830523224012386874259
1671407459,158812976.9133066838558550528784335,330159414.6437158820022375534192398,330159414.6437158820022375534192398
1671493919,159640357.0922379651146715018796771,334962903.4602253450711101054291069,334962903.4602253450711101054291069
1671580451,172104175.466846645161161916514189,353130096.195718490688429802229242,353130096.195718490688429802229242
1671666599,158726414.1469266337866823103252738,341499178.8487053331100493452878206,341499178.8487053331100493452878206
1671753203,160512974.284797605087212685386667,343420610.0149245838831053349343796,343420610.0149245838831053349343796
1671838667,155970631.5104537636142287683495187,341264493.7097092168319642294476331,341264493.7097092168319642294476331
1671926219,157905086.1525227350523408296123683,344186556.6483226389946737476386016,344186556.6483226389946737476386016
1672012319,157789061.4189957010039424036027296,343301775.3132621593150084590524658,343301775.3132621593150084590524658
1672097675,163020119.2361246390691320678116167,350467741.0812442648096560760166004,350467741.0812442648096560760166004
1672184903,161299260.2382629824003006245729651,347836118.8376069695697296247131683,347836118.8376069695697296247131683
1672271099,160188886.7258234936994260850280803,344877321.4589955480167699070422982,344877321.4589955480167699070422982
1672358363,137465580.3900582673488535661887531,311090422.9577620259846674137661982,311090422.9577620259846674137661982
1672442903,137208561.8812203542202509061083246,309773621.7811096074728429293863851,309773621.7811096074728429293863851
1672529963,138980281.3535345146449681865656317,314038967.0897556004671216263006643,314038967.0897556004671216263006643
1672615883,140348005.5668164098419467189357392,317420154.0391605628184937368376031,317420154.0391605628184937368376031
1672703843,149159435.577743874191153278388671,336034453.1378963461443015526414802,336034453.1378963461443015526414802
1672789955,136875927.3792525512648145836775479,324771624.0466515742323504071372937,324771624.0466515742323504071372937
1672876583,142561924.6931558416301816761815765,335644715.3608720863136001322169917,335644715.3608720863136001322169917
1672961723,137554191.358793509129309864064123,332243934.5296452178506676185369137,332243934.5296452178506676185369137
1673048507,146259412.8017200295282296667678579,341168478.2601074211916865274083701,341168478.2601074211916865274083701
1673135783,147879511.3638542066618468962097419,344641877.2795069870718848914007525,344641877.2795069870718848914007525
1673221583,138551714.170705345773272861407045,326927199.2722136330305380644290417,326927199.2722136330305380644290417
1673307647,144320381.149519873305729132236398,330229667.0478333907250720650168705,330229667.0478333907250720650168705
1673394995,148338206.2359692887111193189705911,341804452.4253905631634106869099716,341804452.4253905631634106869099716
1673480735,150265901.0207832411604741482862249,342945205.6768217782420811479498315,342945205.6768217782420811479498315
1673567831,161233954.8998614141881119460443222,362074188.7665193576885711258227678,362074188.7665193576885711258227678
1673654123,161536807.2161290834790199697266809,362084392.5397332008295939096798321,362084392.5397332008295939096798321
1673740139,173621876.4220852651551001295429988,382396564.1650060151617387986182698,382396564.1650060151617387986182698
1673827115,169817541.3293510860702442548234941,375589058.1116797365975221914803085,375589058.1116797365975221914803085
1673913491,178426421.1653485669799809063327731,386408873.7623481214643217745690852,386408873.7623481214643217745690852
1673999699,184029653.091215964327497934014661,397527263.0659051198681536245717759,397527263.0659051198681536245717759
1674086375,180018469.800905238768611423178142,402218669.5152221023312113273259232,402218669.5152221023312113273259232
1674171599,184122343.4647899576376335389500844,411028064.7499967495002749403374674,411028064.7499967495002749403374674
1674258731,193142898.7062821689655915427647948,429156540.8852110648745421502212452,429156540.8852110648745421502212452
1674345575,191486267.5736811769958747874508138,425080024.1387562434676281320357657,425080024.1387562434676281320357657
1674430871,187537832.1602245379771275003712643,421897180.979614661774913701767513,421897180.979614661774913701767513
1674517895,191490122.9547301326260319801362243,425499301.2493326203521726050792817,425499301.2493326203521726050792817
1674604487,184715442.2826619186315099976508165,407566355.5565651420558717027838621,407566355.5565651420558717027838621
1674690947,187875995.2999484890452616315260818,416044455.2048416741455639599687334,416044455.2048416741455639599687334
1674777167,187391731.2506832903257371806435391,414035365.2986503490227057477714159,414035365.2986503490227057477714159
1674863891,188579843.254897552827797119126275,415046115.2051529198172803532188769,415046115.2051529198172803532188769
1674949103,200798364.8438795479284493956240898,427336036.5383381452450011136247683,427336036.5383381452450011136247683
1675036511,203712228.5637595697410613168079347,436257311.6136297286927464898151983,436257311.6136297286927464898151983
1675123151,228082214.8250938240679978154797539,467610062.0477930816413823301742517,467610062.0477930816413823301742517
1675208483,212996430.9077176010120390268083877,457185751.6810848363861796861733816,457185751.6810848363861796861733816
1675295927,212260514.7493028000798103158944317,463924465.6238205882658959760312908,463924465.6238205882658959760312908
1675376399,232024847.8074083862117833455523309,483170907.104754095798067130901987,483170907.104754095798067130901987
1675468595,236469161.8820863883069977921137381,489677413.2668785286916673166325038,489677413.2668785286916673166325038
1675555199,234580642.9155324263100620742090332,485277370.1878647509672524953941289,485277370.1878647509672524953941289
1675640147,233100543.1944815623571189548305277,476708371.392612134241033137632579,476708371.392612134241033137632579
1675727627,246776076.6006547918176713992627594,495158060.3474152236211482420893769,495158060.3474152236211482420893769
1675810763,251575345.516983587997347571972706,504187567.1750265085463508750755648,504187567.1750265085463508750755648
1675900115,260323946.7893361091726815718774625,511758755.0653180194671715295301197,511758755.0653180194671715295301197
1675986215,247740009.7427718246715081248223836,517314612.2012069408745968586411948,517314612.2012069408745968586411948
1676073179,242356741.8721875367795217388560278,507606594.1509438006105556994394145,507606594.1509438006105556994394145
1676157599,250043623.3166563365549794745771783,519071495.4545954166272011062221828,519071495.4545954166272011062221828
1676246039,247449439.1684933565221934927756664,512987129.8741720842307152147519359,512987129.8741720842307152147519359
1676332763,212709475.4924712355186745700014643,466594074.1337598869426747350229992,466594074.1337598869426747350229992
1676418383,221009584.1653598376997851505370469,485422100.7024312225416439179115094,485422100.7024312225416439179115094
1676503895,217806241.4801820037783384730777645,478255220.9591965177223771768124356,478255220.9591965177223771768124356
1676591171,217005803.1745761870452131877652188,472718399.4580414677834946820470509,472718399.4580414677834946820470509
1676678399,229743214.3974219479309309176661203,496439884.0298543403022845590611303,496439884.0298543403022845590611303
1676764751,234158213.3098221415447825338543008,510411336.9140761732983893696079075,510411336.9140761732983893696079075
1676849123,230134553.9312727602219254390394044,502238756.5804829238440844029289324,502238756.5804829238440844029289324
1676935715,226094263.2034348260846244935159173,499589786.5035762150892381746879631,499589786.5035762150892381746879631
1677023183,216956571.4041507532660457124796934,492046498.9685846151149889131906556,492046498.9685846151149889131906556
1677108203,225602533.2295623979392458629420178,511975081.755161339987015656419015,511975081.755161339987015656419015
1677196751,227887473.9608859062060022993043636,513838365.3058285234957424492816936,513838365.3058285234957424492816936
1677282515,224609213.6997221408493810964144599,503118163.7560213353635928285206115,503118163.7560213353635928285206115
1677368831,221540166.4250025329708853399863174,494480738.7390512178607654476939657,494480738.7390512178607654476939657
1677448151,224720304.7875024278042064319674039,512364508.4630919345457195176622838,512364508.4630919345457195176622838
1677542027,223830050.9374260158045437973157646,513856431.7000445528126365516778757,513856431.7000445528126365516778757
1677628715,224341661.4339629508608280380227346,513168908.6961850207202076299246339,513168908.6961850207202076299246339
1677715067,231375153.111118217772657750508347,527152409.8795450447031590814212613,527152409.8795450447031590814212613
1677801455,240227064.0248486305298390889760751,549302032.4454995342135760147518665,549302032.4454995342135760147518665
1677885995,230668659.6341637295032164357678129,528001538.7401252779653566420616931,528001538.7401252779653566420616931
1677971111,233084086.947739294949664709159621,529262385.1662977374295959107153152,529262385.1662977374295959107153152
1678060559,237291311.7527172133076328392628672,537467089.0532164106282142309170488,537467089.0532164106282142309170488
1678145555,238912638.632190336136755012908353,551721649.1276711849038070021292704,551721649.1276711849038070021292704
1678232651,245295691.5038412842999193254787455,555173834.5517780718036494737221883,555173834.5517780718036494737221883
1678316747,226325573.6930409929372074747168751,505429599.3891554482437303503693397,505429599.3891554482437303503693397
1678403771,231069483.1101757576074556766968309,508410285.5190183726578781274000495,508410285.5190183726578781274000495
1678492787,213966276.883269867693267567770408,488866296.886422918082472139164582,488866296.886422918082472139164582
1678579043,169539614.6749059569563588338217304,415874626.3314834526173747573137018,415874626.3314834526173747573137018
1678665563,180626454.6400299828481683703675276,441079751.7161778807991409581201788,441079751.7161778807991409581201788
1678707839,175885035.5758139280366094844863299,188088812.1025544492594418200412645,188088812.1025544492594418200412645
